,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
327,conll04_elec_train,2022-03-26_15.30.42.615847,70.83300394046299,59.90857926579052,59.90857926579052,74.7068676716918,58.18759936406997,58.18759936406997,4,20,100,100,0.0001,0.01,1,0.45,0.1
328,conll04_elec_train,2022-03-26_12.25.10.625193,72.058885067381,61.2344873513713,61.2344873513713,75.86968525676421,59.824046920821104,59.824046920821104,4,20,100,100,5e-05,0.0,1,0.4,0.1
329,conll04_elec_train,2022-03-26_15.01.42.504310,70.93581410040444,59.23967420863454,58.11721265934373,74.28890128276632,57.31895223420646,56.086286594761184,4,20,100,100,0.0001,0.01,1,0.4,0.0
330,conll04_elec_train,2022-03-26_09.28.01.298461,64.10092071134808,51.37959148466966,51.37959148466966,69.8379508625196,49.15254237288135,49.15254237288135,4,20,100,100,1e-05,0.01,1,0.55,0.1
331,conll04_elec_train,2022-03-26_07.34.38.546423,61.09293113717168,45.101093171951874,44.90008814682624,66.9035532994924,42.75184275184276,42.50614250614251,4,20,100,100,1e-05,0.05,1,0.5,0.3
332,conll04_elec_train,2022-03-26_09.34.22.332843,64.21802583585564,51.26212631552752,50.76051455359656,70.32013022246338,49.62630792227205,49.02840059790733,4,20,100,100,1e-05,0.01,1,0.55,0.2
333,conll04_elec_train,2022-03-26_12.04.53.949529,71.18343182934062,59.19140937653092,59.19140937653092,75.36231884057972,57.6051779935275,57.6051779935275,4,20,100,100,5e-05,0.01,1,0.55,0.1
334,conll04_elec_train,2022-03-26_00.16.51.170918,46.70445755764285,19.34533370403257,18.65167354668526,52.906666666666666,19.39252336448598,18.69158878504673,4,20,100,100,5e-06,0.05,1,0.4,0.3
335,conll04_elec_train,2022-03-26_06.51.49.322426,62.016154788626345,43.90787045076947,43.90787045076947,67.04138988247318,40.78624078624078,40.78624078624078,4,20,100,100,1e-05,0.05,1,0.45,0.0
336,conll04_elec_train,2022-03-26_10.13.07.661810,72.3944507002811,59.861701630752506,59.861701630752506,75.66666666666667,58.176100628930826,58.176100628930826,4,20,100,100,5e-05,0.05,1,0.45,0.2
337,conll04_elec_train,2022-03-26_03.50.56.557537,51.21503087579193,28.765851285335877,28.765851285335877,57.78003041054232,29.032258064516125,29.032258064516125,4,20,100,100,5e-06,0.005,1,0.45,0.2
338,conll04_elec_train,2022-03-26_01.36.19.531833,49.48584259428287,24.346589357383504,24.346589357383504,56.51731160896131,24.057084607543324,24.057084607543324,4,20,100,100,5e-06,0.01,1,0.4,0.0
339,conll04_elec_train,2022-03-26_00.59.41.874253,52.03182996583208,29.14360197450131,28.89515476953236,58.98848272408613,30.527817403708983,30.24251069900144,4,20,100,100,5e-06,0.05,1,0.5,0.2
340,conll04_elec_train,2022-03-26_01.11.53.826700,53.05341208294703,28.972703242060057,28.972703242060057,59.67825635703164,29.82456140350877,29.82456140350877,4,20,100,100,5e-06,0.05,1,0.55,0.0
341,conll04_elec_train,2022-03-26_12.38.21.466356,72.46015925284728,60.00327758868232,59.40626266330917,75.9535655058043,58.55161787365177,57.93528505392913,4,20,100,100,5e-05,0.0,1,0.45,0.0
342,conll04_elec_train,2022-03-26_12.18.28.228361,73.15872923692844,61.2338721350154,60.95415185529512,76.57458563535911,59.57446808510639,59.270516717325215,4,20,100,100,5e-05,0.0,1,0.4,0.0
343,conll04_elec_train,2022-03-26_02.37.29.185409,44.09995960608898,22.48981484436785,21.9015795502502,51.192842942345926,22.33632862644416,21.82284980744544,4,20,100,100,5e-06,0.01,1,0.5,0.2
344,conll04_elec_train,2022-03-26_10.53.10.491740,71.3416617463239,59.45166856018778,58.83016901185897,74.82093663911846,57.187993680884674,56.55608214849922,4,20,100,100,5e-05,0.05,1,0.55,0.2
345,conll04_elec_train,2022-03-26_00.47.28.606614,43.05077511447312,18.78869490399681,18.547731048575123,49.50298210735587,18.22125813449024,18.004338394793926,4,20,100,100,5e-06,0.05,1,0.5,0.0
346,conll04_elec_train,2022-03-26_06.57.55.764286,64.68341263458316,54.32470338019073,54.09871467962576,70.03686150605583,52.3470839260313,52.062588904694174,4,20,100,100,1e-05,0.05,1,0.45,0.1
347,conll04_elec_train,2022-03-26_09.47.23.106809,72.81459597639835,61.37115256064615,61.37115256064615,76.158940397351,59.302325581395344,59.302325581395344,4,20,100,100,5e-05,0.05,1,0.4,0.1
348,conll04_elec_train,2022-03-26_00.04.36.993327,43.566465966510215,16.387228531579996,16.228498372849838,48.54368932038835,16.116504854368934,15.92233009708738,4,20,100,100,5e-06,0.05,1,0.4,0.1
349,conll04_elec_train,2022-03-26_12.44.50.631430,72.75903174595307,61.09522193824552,60.83206404350868,76.26459143968872,60.09104704097116,59.7875569044006,4,20,100,100,5e-05,0.0,1,0.45,0.1
350,conll04_elec_train,2022-03-26_10.46.23.805387,72.81049981683265,58.54044185864613,58.54044185864613,76.33333333333331,56.43564356435643,56.43564356435643,4,20,100,100,5e-05,0.05,1,0.55,0.1
351,conll04_elec_train,2022-03-26_11.06.08.619621,72.22093155036053,57.55113878966889,57.03423520886102,75.88495575221239,56.05839416058394,55.47445255474452,4,20,100,100,5e-05,0.01,1,0.4,0.1
352,conll04_elec_train,2022-03-26_00.35.13.148708,52.01427166442775,31.991596455489564,31.451055914949023,59.75414216996258,32.30016313213703,31.64763458401305,4,20,100,100,5e-06,0.05,1,0.45,0.2
353,conll04_elec_train,2022-03-26_08.49.12.587314,60.876396339169645,46.69952032181134,46.41980004209106,66.31908237747655,44.64751958224543,44.38642297650131,4,20,100,100,1e-05,0.01,1,0.45,0.3
354,conll04_elec_train,2022-03-26_05.39.37.159298,54.76868632880469,37.31982194206255,37.31982194206255,61.41564662054285,37.00159489633174,37.00159489633174,4,20,100,100,5e-06,0.0,1,0.5,0.0
355,conll04_elec_train,2022-03-26_02.25.14.486198,49.13114396079843,27.90230060746875,27.577097355436223,56.76365492598266,28.33333333333333,28.05555555555556,4,20,100,100,5e-06,0.01,1,0.5,0.0
356,conll04_elec_train,2022-03-26_03.57.02.871324,43.163161465868846,17.834337505322694,17.40099276818049,49.154228855721385,17.497231450719823,17.054263565891475,4,20,100,100,5e-06,0.005,1,0.45,0.3
