,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
83,conll04_bert_train_lvl,2022-04-06_16.46.06.356213,82.74763492066054,70.73612678113086,70.73612678113086,86.48345485137408,69.18238993710692,69.18238993710692,4,20,100,100,5e-05,0.1,1,0.5,0.2
84,conll04_bert_train_lvl,2022-04-06_17.09.58.332288,83.80990266308656,71.51798396300907,71.51798396300907,87.04018109790606,70.11308562197091,70.11308562197091,4,20,100,100,5e-05,0.1,1,0.5,0.2
85,conll04_bert_train_lvl,2022-04-06_17.59.52.002310,74.67689217356805,53.073593073593074,53.073593073593074,80.0,53.47985347985348,53.47985347985348,4,20,100,100,5e-05,0.1,1,0.5,0.2
86,conll04_bert_train_lvl,2022-04-06_16.29.59.809661,84.45180563236588,72.37445319831683,72.37445319831683,87.71929824561403,71.01910828025477,71.01910828025477,4,20,100,100,5e-05,0.1,1,0.5,0.2
87,conll04_bert_train_lvl,2022-04-06_17.48.40.329911,81.75664019183253,70.18765063339191,69.87019031593161,85.84371460928652,68.92109500805154,68.59903381642512,4,20,100,100,5e-05,0.1,1,0.5,0.2
88,conll04_bert_train_lvl,2022-04-06_17.36.04.102594,82.75748861833483,70.04224207892932,70.04224207892932,86.53521126760563,68.83116883116884,68.83116883116884,4,20,100,100,5e-05,0.1,1,0.5,0.2
89,conll04_bert_train_lvl,2022-04-06_16.16.24.964166,81.94352684275484,71.98315287300339,71.65794962097087,86.55036578503095,70.68145800316957,70.36450079239303,4,20,100,100,5e-05,0.1,1,0.5,0.2
