,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
478,conll04_rob_train,2022-03-25_09.07.52.639897,80.85990131659553,68.44569027427801,68.44569027427801,84.91497531541414,67.57164404223226,67.57164404223226,4,20,100,100,3e-05,0.005,1,0.45,0.15
479,conll04_rob_train,2022-03-25_00.07.06.724597,44.71883337141605,3.5515476279807485,3.5515476279807485,49.5049504950495,4.678362573099415,4.678362573099415,4,20,100,100,5e-06,0.005,1,0.5,0.0
480,conll04_rob_train,2022-03-25_15.36.12.885448,80.83208276510018,62.78009974797579,62.78009974797579,84.86187845303867,61.98473282442749,61.98473282442749,4,20,100,100,4e-05,0.0,1,0.5,0.4
481,conll04_rob_train,2022-03-25_02.21.59.128441,68.79206500277,40.07375331592983,39.80708664926316,75.24960588544403,39.63494132985658,39.374185136897,4,20,100,100,1e-05,0.01,1,0.5,0.2
482,conll04_rob_train,2022-03-25_15.56.25.051010,80.885346798167,67.46862862098712,67.46862862098712,84.73829201101928,66.66666666666666,66.66666666666666,4,20,100,100,4e-05,0.0,1,0.55,0.25
483,conll04_rob_train,2022-03-25_18.22.36.167941,81.92452605417654,66.47527829011236,66.2399841724653,85.12990602542841,65.625,65.3125,4,20,100,100,6e-05,0.01,1,0.5,0.2
484,conll04_rob_train,2022-03-25_12.35.17.120591,78.81477514316195,63.11023648789407,63.11023648789407,83.67459878251246,62.55924170616114,62.55924170616114,4,20,100,100,3e-05,0.0,1,0.55,0.4
485,conll04_rob_train,2022-03-25_04.56.29.688935,82.33720788371699,68.66615306802014,68.66615306802014,86.10016882386044,67.29857819905213,67.29857819905213,4,20,100,100,5e-05,0.01,1,0.5,0.1
486,conll04_rob_train,2022-03-25_06.10.18.550381,82.76140240382091,71.51875250196399,71.206252501964,86.23751387347392,69.65620328849027,69.35724962630792,4,20,100,100,5e-05,0.0,1,0.5,0.0
487,conll04_rob_train,2022-03-25_14.30.28.972095,83.17618487201602,66.8700733851583,66.8700733851583,86.45660585959092,65.78560939794419,65.78560939794419,4,20,100,100,4e-05,0.0,1,0.45,0.0
